;USAF;STATION NAME;LAT;LON;ELEV(M);BEGIN;END;REGION
1899;343310;ROSSOSH;50.2;39.567;92.0;19570701;19631217;Воронежская обл.
1900;343360;BOGUCAR;49.933;40.567;84.0;19361231;20201118;Воронежская обл.
1901;343440;KAZANSKAJA;49.8;41.15;72.0;19610907;20201118;Ростовская обл.
1902;343560;FROLOVO;49.8;43.667;119.0;19610802;20201118;Волгоградская обл.
1903;343570;SERAFIMOVIC;49.567;42.75;200.0;19460403;20201118;Волгоградская обл.
1904;343630;KAMYSIN;50.067;45.367;119.0;19320101;20201118;Волгоградская обл.
1905;343680;GORNIY BALIKLEY;49.55;45.083;43.0;19610805;19840507;Волгоградская обл.
1906;343730;PALLASOVKA;50.05;46.883;37.0;19610802;20201118;Волгоградская обл.
1907;343910;ALEKSANDROV-GAJ;50.15;48.55;25.0;19320101;20201118;Саратовская обл.
1908;344320;CERTKOVO;49.383;40.167;145.0;19590101;19950621;Ростовская обл.
1909;344380;MILLEROVO;48.933;40.383;155.0;19480505;20201118;Ростовская обл.
1910;344450;BOKOVSKAJA;49.217;41.833;91.0;19610805;20201118;Ростовская обл.
1911;344610;ILOVLJA;49.3;44.0;44.4;19611101;20201118;Волгоградская обл.
1912;344760;EL'TON;49.133;46.85;6.0;19600101;20201118;Волгоградская обл.
1913;345350;KAMENSK-SAHTINSKIJ;48.3;40.3;51.0;19590630;20201118;Ростовская обл.
1914;345390;BELAJA KALITVA;48.167;40.817;155.0;19730101;19840507;Ростовская обл.
1915;345450;MOROZOVSK;48.35;41.867;90.0;19470502;20201118;Ростовская обл.
1916;345550;NIZHNY-CHIR;48.333;43.117;68.0;19590101;20201118;Волгоградская обл.
1917;345590;GNILO-AKSAYSKAYA;48.033;43.867;156.0;19610805;19810223;Волгоградская обл.
1918;345600;GUMRAK;48.783;44.346000000000004;146.9;19320101;20201118;Волгоградская обл.
1919;345710;KAPUSTIN JAR;48.6;45.75;7.0;19590101;19740309;Астраханская обл.
1920;345780;CERNYJ JAR;48.067;46.117;5.0;19610901;20201118;Астраханская обл.
1921;345790;VERHNIJ BASKUNCHAK;48.217;46.733000000000004;34.0;19361231;20201118;Астраханская обл.
1922;346250;MATVEEV KURGAN;47.567;38.883;43.0;19590101;19840627;Ростовская обл.
1923;346350;SAHTY;47.7;40.266999999999996;118.0;19610907;19950601;Ростовская обл.
1924;346440;KONSTANTINOVSK;47.583;41.1;66.0;19590101;20201118;Ростовская обл.
1925;346460;CIMLJANSK;47.633;42.117;65.0;19590101;20201118;Ростовская обл.
1926;346550;KOTEL'NIKOVO;47.633;43.15;49.0;19320102;20201118;Волгоградская обл.
1927;346620;MALYE DERBETY;47.933;44.7;9.0;19600101;20201118;Калмыкия
1928;346870;KHARABALI;47.417;47.25;-16.0;19590101;20080210;Астраханская обл.
1929;347190;DOLZHANKA;46.617;37.8;2.0;19590516;19970608;Краснодарский край
1930;347200;TAGANROG;47.2;38.9;32.0;19590101;20201118;Ростовская обл.
1931;347230;AZOV;47.117;39.417;4.0;19590107;20030105;Ростовская обл.
1932;347250;MARGARITOVKA;46.933;38.867;11.0;19610907;19840203;Ростовская обл.
1933;347270;EJSK;46.8;38.266999999999996;3.0;19320102;20201118;Краснодарский край
1934;347300;ROSTOV NA DONU;47.258;39.81800000000001;79.2;20030330;20171231;Ростовская обл.
1935;347330;VESELIY;47.083;40.75;9.0;19730101;19860101;Ростовская обл.
1936;347350;ZERNOGRAD;46.8;40.317;85.0;19610907;20120713;Ростовская обл.
1937;347370;KUSCEVSKAJA;46.533;39.617;22.0;19590101;20081121;Краснодарский край
1938;347400;GIGANT;46.516999999999996;41.35;79.0;20090325;20201118;Ростовская обл.
1939;347430;ZIMOVNIKI;47.15;42.483000000000004;72.0;19590101;20201118;Ростовская обл.
1940;347470;CELINA;46.55;41.05;112.0;19480102;19990205;Ростовская обл.
1941;347480;PROLETARSKAYA;46.7;41.733000000000004;25.0;19590101;19980408;Ростовская обл.
1942;347530;ZAVETNOE;47.117;43.933;81.0;19610905;20040226;Ростовская обл.
1943;347590;REMONTNOE;46.567;43.667;106.0;19480101;20201118;Ростовская обл.
1944;347720;YUSTA;47.133;46.317;2.6;19600104;20201118;Калмыкия
1945;347850;DOSANG;46.917;47.933;-19.0;19590101;20201118;Астраханская обл.
1946;348130;KAMYSEVATSKAJA;46.417;37.95;16.0;19590801;19630905;Краснодарский край
1947;348240;PRIMORSKO-AHTARSK;46.033;38.15;5.0;19480102;20201118;Краснодарский край
1948;348250;KANEVSKAJA;46.067;38.967;17.0;19610907;19950822;Краснодарский край
1949;348380;TIHORECK;45.85;40.083;78.0;19550101;20201118;Краснодарский край
1950;348450;GORODOVIKOVSK;46.067;41.967;86.0;19590101;20201118;Калмыкия
1951;348610;ELISTA;46.367;44.333;152.7;19590101;20201118;Калмыкия
1952;348660;YASHKUL';46.183;45.35;-7.0;19361231;20201118;Калмыкия
1953;348680;IKI-BURUL;45.8;44.633;113.0;20120926;20201118;Калмыкия
1954;348710;UTTA;46.367;46.016999999999996;-7.1;19611103;20201118;Калмыкия
1955;348720;UTTA EAST;46.367;46.033;0.0;19611103;19631108;Калмыкия
1956;348770;ADYK;45.8;45.633;-11.0;19611005;19840413;Калмыкия
1957;348800;ASTRAHAN';46.283;47.983000000000004;-21.6;19320101;20201118;Астраханская обл.
1958;348870;LIMAN;45.8;47.217;-18.0;19610905;20201118;Астраханская обл.
1959;349150;KUBANSKAYA (TEMRYUK);45.317;37.383;2.0;19590903;20081121;Краснодарский край
1960;349170;TAMAN' (BAY);45.233000000000004;36.75;5.0;19590719;19781106;Краснодарский край
1961;349220;TIMASEVSKAJA;45.633;38.933;22.0;19590101;19950511;Краснодарский край
1962;349240;SLAVJANSK-NA-KUBANI;45.283;38.117;9.0;19590101;20081121;Краснодарский край
1963;349270;KRASNODAR-KRUGLIK;45.05;39.033;29.0;20090325;20170628;Краснодарский край
1964;349290;KRASNODAR;45.033;39.15;34.0;19320101;20201118;Краснодарский край
1965;349360;KROPOTKIN;45.433;40.567;106.0;19590104;19950601;Краснодарский край
1966;349370;UST-LABINSK;45.217;39.683;90.0;19610905;19860708;Краснодарский край
1967;349490;SHPAKOVSKOYE;45.108999999999995;42.113;452.9;19590101;20201118;Ставропольский край
1968;349540;SVETLOGRAD;45.35;42.85;140.0;19361231;20201118;Ставропольский край
1969;349580;BLAGODARNYJ;45.1;43.45;162.0;19610814;20201118;Ставропольский край
1970;349640;ARZGIR;45.4;44.2;76.0;19590101;19950601;Ставропольский край
1971;349750;KOMSOMOL'SKIJ;45.35;46.033;-1.7;19610912;20201118;Калмыкия
1972;349760;NARYN-HUDUK;45.433;46.55;-18.0;19590101;19890513;Калмыкия
1973;349820;VOSKRESENSK SOUTH;45.617;47.516999999999996;0.0;19590901;19631213;Астраханская обл.
1974;349840;LAGAN';45.4;47.35;-24.0;20120731;20201118;Калмыкия
1975;349890;ISKUSSTVENNYJ OSTRO;45.383;47.783;-25.0;19600101;19631231;Астраханская обл.
1976;350010;BOL'SAJA GLUSCICA;52.383;50.467;64.0;19611208;20201118;Самарская обл.
1977;350070;PERELJUB;51.867;50.333;71.0;19611001;20201118;Саратовская обл.
1978;350110;SOROCHINSK;52.433;53.133;123.0;19591004;20201118;Оренбургская обл.
1979;350150;NOVOSERGIEVKA;52.083;53.633;139.0;19591004;20021107;Оренбургская обл.
1980;350190;SIRT;51.867;54.533;269.0;19591101;20030412;Оренбургская обл.
1981;350210;OKTYABRSKOYE;52.35;55.467;135.0;19590430;20020914;Оренбургская обл.
1982;350260;ZILAIR;52.217;57.452;521.0;19530216;20201118;Башкортостан
1983;350370;AK'JAR;51.867;58.183;341.0;19590101;20201118;Башкортостан
1984;350390;KRASNOJARSKI;51.967;59.95;322.0;19620731;19870624;Оренбургская обл.
1985;350410;BREDY;52.433;60.35;310.0;19600301;20030115;Челябинская обл.
1986;351020;TEPLOVKA;51.533;51.533;70.0;19590102;20030213;Оренбургская обл.
1987;351120;ILEK;51.533;53.45;64.0;19611208;19800117;Оренбургская обл.
1988;351210;ORENBURG;51.79600000000001;55.457;118.0;19320101;20201118;Оренбургская обл.
1989;351250;BELJAEVKA;51.417;56.417;131.0;19611212;20170420;Оренбургская обл.
1990;351260;KUVANDYK;51.483000000000004;57.467;225.0;19611211;20020826;Оренбургская обл.
1991;351270;AK-BULAK;51.016999999999996;55.633;144.0;19611212;20201118;Оренбургская обл.
1992;351320;IRIKLINSKI;51.667;58.65;268.0;19740821;19800115;Оренбургская обл.
1993;351330;ADAMOVKA;51.533;59.983000000000004;285.0;19461003;20021205;Оренбургская обл.
1994;351380;ORSK;51.067;58.6;285.0;19611204;20201118;Оренбургская обл.
1995;352130;BURANNOYE;50.967;54.467;97.0;19590101;20020807;Оренбургская обл.
1996;352330;DOMBAROVSKI;50.783;59.567;287.0;19740820;19800831;Оренбургская обл.
1997;353942;ASTRAKHAN;46.283;48.006;-20.1;20040510;20201118;Астраханская обл.
1998;353943;OKHA RUSSIAN FEDERAT;53.62;142.95;37.0;20040831;20130719;Сахалинская обл.
1999;353944;NOVY URENGOY;66.067;76.517;64.0;20040706;20170615;Ямало-Ненецкий АО
2000;353947;CHOKURDAKH RUSSIAN;70.63;147.92;26.0;20040706;20130719;Саха (Якутия)
2001;360200;RODINO;52.483000000000004;80.167;158.0;19480101;20180725;Алтайский край
2002;360210;KLJUCI;52.25;79.183;142.0;19530216;20201118;Алтайский край
2003;360220;VOLCIHA;52.016999999999996;80.367;208.0;19530216;20201118;Алтайский край
2004;360280;UGLOVSKOYE;51.367;80.217;202.0;19530216;20020419;Алтайский край
2005;360320;SIPUNOVO;52.217;82.25;196.0;19890201;20020821;Алтайский край
2006;360340;RUBCOVSK;51.576;81.217;219.0;19480101;20201118;Алтайский край
2007;360360;KRASNO-SCEKOVO;51.667;82.73299999999998;240.0;19530216;20010627;Алтайский край
2008;360450;SOLONESNOJE;51.667;84.31700000000002;411.0;19600112;19970323;Алтайский край
2009;360460;BELOKURIHA;51.967;84.95;260.0;19361231;19620811;Алтайский край
2010;360520;MAJMA;52.016999999999996;85.9;331.0;19570913;20030214;Алтай
2011;360580;CEMAL;51.433;86.0;420.0;19530216;20201118;Алтай
2012;360610;TUROCAK;52.25;87.117;326.0;19480101;20201118;Алтай
2013;360640;YAJLJU;51.766999999999996;87.6;480.0;19610215;20201118;Алтай
2014;360730;KANTEGIR;52.266999999999996;90.8;716.2;20120330;20150224;Красноярский край
2015;360780;TELI;51.016999999999996;90.21700000000001;983.1;19600213;20201118;Тыва
2016;360830;UST'-USA;52.05;92.167;576.9;19530216;20201118;Красноярский край
2017;360870;CADAN;51.283;91.667;836.0;19570722;20050117;Тыва
2018;360900;HOVU-AKSY;51.133;93.68299999999999;1043.0;19820101;20201118;Тыва
2019;360910;NIZHNE-USINSKOE;52.25;93.01700000000001;662.1;19590101;20201118;Красноярский край
2020;360920;TURAN;52.15;93.917;852.4;19590101;20201118;Тыва
2021;360960;KYZYL;51.717;94.5;628.0;19570731;20201118;Тыва
2022;360970;HOVU-AKSY;51.016999999999996;93.71700000000001;1063.0;19590101;19840923;Тыва
2023;361030;TOORA-HEM;52.467;96.1;920.0;19570722;20201118;Тыва
2024;361040;SARYG-SEP;51.483000000000004;95.583;705.8;19570722;20201118;Тыва
2025;362130;UST-KAN;50.95;84.917;1037.0;19530316;19951120;Алтай
2026;362290;UST'- KOKSA;50.283;85.617;978.0;19600112;20201118;Алтай
2027;362310;ONGUDAJ;50.75;86.133;833.0;19570701;20050117;Алтай
2028;362370;MUL'TA;50.167;85.95;957.0;19890101;20010807;Алтай
2029;362460;UST-ULAGAN;50.633;87.93299999999998;1937.0;19611105;19891228;Алтай
2030;362490;KOTASEVO;50.317;87.583;1309.0;19890101;19891111;Алтай
2031;362590;KOSH-AGACH;50.016999999999996;88.68299999999998;1759.0;19570706;20201118;Алтай
2032;362780;MUGUR-AKSY;50.383;90.43299999999999;1850.0;19631005;20201118;Тыва
2033;363070;ERZIN;50.25;95.167;1100.0;19590101;20201118;Тыва
2034;363250;KUNGUR-TUK;50.6;97.51700000000001;1315.0;19590101;19950418;Тыва
2035;364420;KATUN;49.733000000000004;86.55;1800.0;19600427;19941231;Алтай
2036;364430;AK-KEM;49.917;86.53299999999999;2056.0;19610105;20081009;Алтай
2037;364530;BELESI;49.7;87.43299999999998;1524.0;19890101;19891111;Алтай
2038;364570;ARGAMJI;49.283;87.917;2280.0;19600102;19831004;Алтай
2039;370000;NOVOROSSIJSK;44.717;37.766999999999996;30.0;19320101;19891110;Краснодарский край
2040;370008;DOMODEDOVO;55.409;37.906;179.2;19990114;20201118;Московская обл.
2041;370010;VITYAZEVO;45.001999999999995;37.347;53.0;19590101;20201118;Краснодарский край
2042;370040;GELENDZHIK;44.567;38.083;27.0;19590101;20160606;Краснодарский край
2043;370060;NOVOROSSIJSK;44.717;37.85;3.0;19871202;20160614;Краснодарский край
2044;370061;ARKHIPO-OSIPOVKA;44.367;38.533;3.0;20091128;20091128;Краснодарский край
2045;370090;DZHUBGA;44.333;38.717;23.0;19590101;20040915;Краснодарский край
2046;370130;BELORECENSK;44.75;39.9;137.0;19590101;19630822;Краснодарский край
2047;370140;GORJACIJ KLJUC;44.633;39.1;62.0;19610908;20040602;Краснодарский край
2048;370170;GORNYIJ;44.283;39.266999999999996;323.0;19610907;20050915;Краснодарский край
2049;370180;TUAPSE;44.1;39.033;95.0;19360101;20201118;Краснодарский край
2050;370210;MAJKOP;44.617;40.083;220.0;19611005;20201118;Адыгея
2051;370260;LABINSK;44.583;40.733000000000004;263.0;19730101;19841028;Краснодарский край
2052;370310;ARMAVIR;44.983000000000004;41.117;159.0;19320101;20201118;Краснодарский край
2053;370360;NEVINNOMYSSK;44.633;41.967;343.0;19480102;20201118;Ставропольский край
2054;370440;KIAN;44.567;42.217;440.0;19610912;19801124;Ставропольский край
2055;370450;KAZINKA;44.45;42.317;410.0;19610907;19631021;Ставропольский край
2056;370470;CHERKESSK;44.233000000000004;42.05;563.0;19590101;19950530;Карачаево-Черкессия
2057;370500;PJATIGORSK;44.05;43.033;538.0;19320101;20031223;Ставропольский край
2058;370540;MINERALNYYE VODY;44.225;43.082;321.3;19550101;20201118;Ставропольский край
2059;370580;GEORGIEVSK;44.15;43.467;302.0;19590101;20201118;Ставропольский край
2060;370610;BUDENNOVSK;44.783;44.133;136.0;19480101;20201118;Ставропольский край
2061;370660;ACHIKULAK;44.55;44.833;69.0;19590101;19840820;Ставропольский край
2062;370750;BAZHIGAN;44.55;45.683;16.0;19590206;20150303;Дагестан
2063;370790;TEREKLI-MEKTEB;44.167;45.867;19.0;19590101;19950528;Дагестан
2064;370820;ARTEZIAN;44.917;46.65;-20.0;19611021;19800927;Калмыкия
2065;370850;KOCUBEJ;44.4;46.55;-21.0;19590101;20201118;Дагестан
2066;370890;OSTROV TJULENIJ;44.467;47.483000000000004;-23.0;19791101;20070515;Дагестан
2067;370990;SOTCHI;43.583;39.766999999999996;34.0;19320101;19631230;Краснодарский край
2068;371070;KRASNAYA POLYANA;43.683;40.2;569.0;20090325;20201118;Краснодарский край
2069;371160;KARATCHAEVSK;43.783;41.9;862.0;19590101;19940831;Карачаево-Черкессия
2070;371260;SHADZHATMAZ;43.733000000000004;42.667;2056.0;20070227;20201118;Карачаево-Черкессия
2071;371440;PROHLADNAYA;43.75;44.05;199.9;20120926;20201118;Кабардино-Балкария
2072;371450;MOZDOK;43.733000000000004;44.667;136.0;19480102;20010926;Северная Осетия
2073;371630;KIZLJAR;43.833;46.717;-5.0;19590101;20201118;Дагестан
2074;371690;BABAYURT;43.6;46.783;-3.0;19590101;19950809;Дагестан
2075;371710;SOCHI;43.45;39.957;27.1;19590101;20201118;Краснодарский край
2076;371930;TEBERDA;43.45;41.733000000000004;1325.0;19360101;20201118;Карачаево-Черкессия
2077;372120;NALCHIK;43.51300000000001;43.637;445.3;19480101;20201118;Кабардино-Балкария
